,Score,Group_0,Group_1,Group_2,Group_3
90,45.0,71.2880143112701,64.32979261507339,61.44400785854619,73.89937106918238
91,45.5,72.00357781753128,64.89630753667177,61.984282907662106,74.52830188679245
92,46.0,73.07692307692305,65.37177541729898,62.67190569744599,74.84276729559748
93,46.5,74.06082289803217,65.95852301466874,63.45776031434187,74.84276729559748
94,47.0,74.95527728085864,66.5452706120385,63.850687622789806,75.78616352201257
95,47.5,75.67084078711983,67.06120384420844,64.93123772102163,76.41509433962264
96,48.0,76.20751341681571,67.64795144157819,65.42239685658156,76.72955974842766
97,48.5,76.74418604651162,68.14365199797678,66.11001964636544,77.35849056603773
98,49.0,77.19141323792485,68.77086494688926,66.60117878192537,77.35849056603773
99,49.5,77.90697674418603,69.39807789580176,67.0923379174853,77.35849056603773
100,50.0,78.26475849731662,69.87354577642897,68.17288801571712,78.30188679245282
101,50.5,79.15921288014309,70.48052604957009,68.66404715127705,78.61635220125785
102,51.0,79.51699463327368,71.08750632271122,69.007858546169,78.61635220125785
103,51.5,79.69588550983899,71.54274152756706,69.89194499017685,79.55974842767294
104,52.0,80.32200357781751,72.12948912493681,70.13752455795682,79.55974842767294
105,52.5,81.12701252236134,72.61507334344971,70.9233791748527,80.50314465408805
106,53.0,81.30590339892663,73.09054122407692,71.4636542239686,80.81761006289308
107,53.5,81.93202146690517,73.57612544258983,72.24950884086448,82.0754716981132
108,54.0,82.3792486583184,73.99089529590293,72.59332023575644,82.38993710691823
109,54.5,82.737030411449,74.44613050075877,73.3300589390963,82.38993710691823
110,55.0,83.0948121645796,74.93171471927167,74.16502946954817,82.70440251572326
111,55.5,83.81037567084077,75.49822964087005,75.00000000000003,83.0188679245283
112,56.0,84.16815742397137,75.98381385938295,75.68762278978393,84.27672955974842
113,56.5,84.43649373881931,76.44916540212449,76.22789783889984,84.27672955974842
114,57.0,84.7942754919499,76.96509863429443,76.71905697445976,84.90566037735849
115,57.5,85.1520572450805,77.45068285280735,77.1119842829077,84.90566037735849
116,58.0,85.50983899821108,78.15882650480532,77.50491159135564,85.22012578616352
117,58.5,85.77817531305902,78.715225088518,78.33988212180749,85.53459119496854
118,59.0,86.49373881932021,79.28174001011638,79.22396856581535,85.84905660377358
119,59.5,87.0304114490161,79.9595346484573,79.76424361493126,86.16352201257861
120,60.0,87.3881932021467,80.34395548811335,80.55009823182714,86.16352201257861
121,60.5,87.56708407871199,80.85988872028331,80.99214145383107,86.47798742138365
122,61.0,87.56708407871199,81.5477996965099,81.48330058939099,86.79245283018867
123,61.5,88.19320214669052,81.94233687405163,82.31827111984286,87.1069182389937
124,62.0,88.99821109123435,82.42792109256453,83.00589390962675,87.73584905660377
125,62.5,89.17710196779964,82.7415275670208,83.49705304518668,88.36477987421382
126,63.0,90.51878354203936,83.17653009610527,84.0373280943026,88.67924528301886
127,63.5,90.69767441860466,83.62164896307543,84.5776031434185,88.99371069182389
128,64.0,91.23434704830055,84.10723318158833,84.92141453831044,89.30817610062893
129,64.5,91.50268336314849,84.45118866970162,85.26522593320239,89.30817610062893
130,65.0,91.77101967799642,84.74456246838649,85.8055009823183,89.62264150943395
131,65.5,92.03935599284436,85.12898330804254,86.24754420432224,89.93710691823898
132,66.0,92.57602862254025,85.46282245827015,86.39489194499022,91.1949685534591
133,66.5,92.66547406082289,85.90794132524032,86.88605108055015,91.50943396226414
134,67.0,92.66547406082289,86.27212948912499,87.03339882121813,91.50943396226414
135,67.5,92.75491949910554,86.60596863935261,87.67190569744602,92.76729559748426
136,68.0,93.11270125223614,87.06120384420845,87.819253438114,92.76729559748426
137,68.5,93.47048300536672,87.43550834597882,88.11394891944995,92.76729559748426
138,69.0,93.64937388193202,87.88062721294898,88.4577603143419,92.76729559748426
139,69.5,94.09660107334525,88.22458270106227,88.80157170923384,93.0817610062893
140,70.0,94.3649373881932,88.53818917551854,89.39096267190575,93.0817610062893
141,70.5,94.54382826475849,88.9124936772889,89.78388998035368,93.39622641509433
142,71.0,94.54382826475849,89.27668184117357,90.3241650294696,93.39622641509433
143,71.5,94.72271914132378,89.63075366717256,90.61886051080555,93.39622641509433
144,72.0,94.99105545617172,89.92412746585742,90.81532416502951,93.71069182389937
145,72.5,95.52772808586761,90.48052604957012,91.11001964636546,94.02515723270439
146,73.0,95.8855098389982,90.9054122407689,91.55206286836939,95.28301886792451
147,73.5,96.06440071556351,91.1178553363683,91.94499017681733,95.28301886792451
148,74.0,96.51162790697674,91.58320687910982,92.0923379174853,95.28301886792451
149,74.5,96.60107334525938,91.89681335356607,92.43614931237725,95.28301886792451
150,75.0,96.95885509838998,92.39251390996466,92.63261296660122,95.59748427672955
151,75.5,97.04830053667261,92.65553869499247,93.07465618860515,95.91194968553458
152,76.0,97.22719141323792,93.03995953464852,93.27111984282911,96.22641509433961
153,76.5,97.40608228980321,93.39403136064752,93.56581532416506,96.54088050314465
154,77.0,97.67441860465115,93.84926656550336,93.958742632613,96.54088050314465
155,77.5,97.76386404293379,94.14264036418822,94.25343811394895,96.54088050314465
156,78.0,97.94275491949908,94.46636317653015,94.64636542239687,96.85534591194967
157,78.5,98.03220035778173,94.81031866464346,94.94106090373282,96.85534591194967
158,79.0,98.03220035778173,95.04299443601421,95.23575638506877,96.85534591194967
159,79.5,98.30053667262966,95.34648457258477,95.53045186640472,96.85534591194967
160,80.0,98.30053667262966,95.72078907435514,95.87426326129666,96.85534591194967
161,80.5,98.38998211091231,96.20637329286804,95.92337917485267,96.85534591194967
162,81.0,98.47942754919495,96.46939807789586,96.16895874263263,97.48427672955974
163,81.5,98.56887298747759,96.80323722812348,96.46365422396858,97.79874213836477
164,82.0,98.56887298747759,97.10672736469405,96.85658153241651,98.42767295597483
165,82.5,98.7477638640429,97.4203338391503,97.05304518664047,98.42767295597483
166,83.0,98.92665474060819,97.65300961052105,97.44597249508841,98.42767295597483
167,83.5,99.01610017889084,97.94638340920592,97.54420432220039,98.74213836477986
168,84.0,99.10554561717348,98.18917551846238,97.83889980353634,98.74213836477986
169,84.5,99.19499105545611,98.52301466869,97.93713163064832,98.74213836477986
170,85.0,99.19499105545611,98.69499241274666,98.03536345776031,98.74213836477986
171,85.5,99.28443649373875,98.91755184623173,98.28094302554027,98.74213836477986
172,86.0,99.3738819320214,99.05918057663132,98.52652259332024,98.74213836477986
173,86.5,99.64221824686933,99.27162367223072,98.7229862475442,99.0566037735849
174,87.0,99.64221824686933,99.40313606474463,98.82121807465619,99.68553459119495
175,87.5,99.82110912343464,99.51441578148716,99.01768172888015,99.99999999999999
176,88.0,99.82110912343464,99.59534648457264,99.21414538310411,99.99999999999999
177,88.5,99.91055456171728,99.63581183611538,99.21414538310411,99.99999999999999
178,89.0,99.91055456171728,99.6965098634295,99.3123772102161,99.99999999999999
179,89.5,99.91055456171728,99.7572078907436,99.41060903732807,99.99999999999999
180,90.0,99.91055456171728,99.80778958017204,99.60707269155205,99.99999999999999
181,90.5,99.99999999999993,99.8381385938291,99.901768172888,99.99999999999999
182,91.0,99.99999999999993,99.88872028325753,99.95088408644399,99.99999999999999
183,91.5,99.99999999999993,99.92918563480026,99.95088408644399,99.99999999999999
184,92.0,99.99999999999993,99.95953464845732,99.95088408644399,99.99999999999999
185,92.5,99.99999999999993,99.95953464845732,99.95088408644399,99.99999999999999
186,93.0,99.99999999999993,99.95953464845732,99.99999999999999,99.99999999999999
187,93.5,99.99999999999993,99.96965098634301,99.99999999999999,99.99999999999999
188,94.0,99.99999999999993,99.98988366211438,99.99999999999999,99.99999999999999
189,94.5,99.99999999999993,99.98988366211438,99.99999999999999,99.99999999999999
190,95.0,99.99999999999993,99.98988366211438,99.99999999999999,99.99999999999999
191,95.5,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
192,96.0,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
193,96.5,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
194,97.0,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
195,97.5,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
196,98.0,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
197,98.5,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
198,99.0,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
199,99.5,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
200,100.0,99.99999999999993,100.00000000000007,99.99999999999999,99.99999999999999
