,Score,Group_0,Group_1,Group_2,Group_3
92,46.0,76.51143790849667,62.71932247077232,61.80493273542602,70.96774193548384
93,46.5,77.00163398692804,63.17591825462577,62.36547085201794,72.04301075268815
94,47.0,77.77777777777771,63.61042069409921,62.88116591928252,72.04301075268815
95,47.5,78.47222222222216,64.05965202982598,63.3968609865471,72.04301075268815
96,48.0,78.75816993464045,64.6414434318328,63.87892376681615,72.04301075268815
97,48.5,79.00326797385614,65.14406701647792,64.4730941704036,72.04301075268815
98,49.0,79.49346405228751,65.69824173800973,64.97757847533634,73.11827956989244
99,49.5,79.90196078431366,66.23952867531987,65.39237668161437,73.11827956989244
100,50.0,80.14705882352933,66.68139556291997,65.96412556053812,74.19354838709674
101,50.5,80.67810457516332,67.22452361226178,66.49103139013454,75.26881720430104
102,51.0,81.04575163398685,67.75844610144524,66.89461883408072,76.34408602150535
103,51.5,81.65849673202607,68.22792966952036,67.42152466367713,76.34408602150535
104,52.0,81.86274509803914,68.8134032955905,67.84753363228701,76.34408602150535
105,52.5,82.43464052287574,69.22028905458893,68.30717488789239,76.34408602150535
106,53.0,82.55718954248358,69.66952039031571,68.60986547085203,76.34408602150535
107,53.5,82.84313725490188,70.17582619902417,69.04708520179373,76.34408602150535
108,54.0,83.21078431372541,70.61401086256095,69.4730941704036,76.34408602150535
109,54.5,83.57843137254893,71.14425112768107,69.93273542600899,78.49462365591394
110,55.0,84.0686274509803,71.54745466261619,70.42600896860988,79.56989247311824
111,55.5,84.51797385620907,72.101629384148,71.03139013452916,80.64516129032255
112,56.0,84.80392156862736,72.73681303507315,71.55829596412558,80.64516129032255
113,56.5,85.13071895424828,73.22286661143328,71.87219730941705,80.64516129032255
114,57.0,85.41666666666657,73.88014360673844,72.35426008968611,80.64516129032255
115,57.5,85.66176470588226,74.39381386357357,73.1053811659193,81.72043010752684
116,58.0,85.78431372549011,74.96271748135872,73.66591928251121,82.79569892473114
117,58.5,86.0702614379084,75.54819110742886,74.1255605381166,82.79569892473114
118,59.0,86.31535947712409,76.02872134769399,74.63004484304933,82.79569892473114
119,59.5,86.88725490196069,76.59210162938412,75.19058295964126,82.79569892473114
120,60.0,87.33660130718944,77.0247629568259,75.7847533632287,82.79569892473114
121,60.5,87.7859477124182,77.49792874896436,76.26681614349776,82.79569892473114
122,61.0,88.19444444444434,78.08524348706617,76.78251121076234,82.79569892473114
123,61.5,88.48039215686264,78.56025039123628,77.16367713004485,82.79569892473114
124,62.0,88.9297385620914,79.08680843229308,77.72421524663677,83.87096774193544
125,62.5,89.29738562091492,79.45687195065818,78.04932735426009,83.87096774193544
126,63.0,89.74673202614369,79.98895332780998,78.54260089686098,83.87096774193544
127,63.5,89.86928104575152,80.46764245604344,78.99103139013452,83.87096774193544
128,64.0,90.15522875816983,80.91319156770689,79.46188340807174,84.94623655913975
129,64.5,90.23692810457506,81.344011783117,79.95515695067263,84.94623655913975
130,65.0,90.44117647058812,81.69382306913376,80.34753363228698,84.94623655913975
131,65.5,90.56372549019596,82.14673662892386,80.8183856502242,84.94623655913975
132,66.0,90.80882352941165,82.5260057074473,81.13228699551568,86.02150537634404
133,66.5,91.17647058823518,82.93657369050906,81.59192825112106,86.02150537634404
134,67.0,91.33986928104564,83.26613274417748,81.86098654708519,86.02150537634404
135,67.5,91.62581699346394,83.68038295130258,82.17488789237667,86.02150537634404
136,68.0,91.78921568627439,84.10015649452268,82.45515695067263,86.02150537634404
137,68.5,92.03431372549008,84.4518088925711,82.92600896860985,86.02150537634404
138,69.0,92.27941176470577,84.91945134861454,83.28475336322869,86.02150537634404
139,69.5,92.60620915032668,85.25637485040963,83.6322869955157,86.02150537634404
140,70.0,92.89215686274498,85.7405873147381,84.01345291479821,89.24731182795695
141,70.5,92.97385620915021,86.13090306545152,84.30493273542601,90.32258064516124
142,71.0,93.17810457516327,86.53226548835495,84.71973094170403,90.32258064516124
143,71.5,93.54575163398681,86.90417011875171,85.07847533632287,91.39784946236554
144,72.0,93.91339869281033,87.27607474914846,85.65022421524664,92.47311827956985
145,72.5,94.0767973856208,87.67007272392523,85.98654708520179,92.47311827956985
146,73.0,94.24019607843125,88.091687379177,86.26681614349776,92.47311827956985
147,73.5,94.52614379084955,88.44702200128876,86.63677130044843,92.47311827956985
148,74.0,94.64869281045739,88.94964558593388,87.04035874439462,92.47311827956985
149,74.5,94.77124183006524,89.33075577648899,87.36547085201794,92.47311827956985
150,75.0,94.97549019607831,89.73027708736075,87.78026905829596,92.47311827956985
151,75.5,95.2614379084966,90.07640614931415,88.15022421524662,93.54838709677415
152,76.0,95.42483660130706,90.55325416551594,88.47533632286995,93.54838709677415
153,76.5,95.66993464052274,90.89938322746936,88.94618834080717,93.54838709677415
154,77.0,95.71078431372536,91.25471784958111,89.37219730941703,94.62365591397844
155,77.5,95.87418300653582,91.59348246340787,89.8878923766816,94.62365591397844
156,78.0,96.16013071895412,92.04639602319797,90.32511210762331,94.62365591397844
157,78.5,96.24183006535935,92.46248734235475,90.67264573991032,95.69892473118274
158,79.0,96.44607843137241,92.82334530056151,91.08744394618834,95.69892473118274
159,79.5,96.65032679738549,93.26889441222495,91.60313901345292,97.84946236559135
160,80.0,96.77287581699333,93.69050906747673,91.80493273542602,97.84946236559135
161,80.5,96.89542483660118,94.10475927460182,92.0627802690583,97.84946236559135
162,81.0,97.2630718954247,94.50612169750525,92.33183856502242,97.84946236559135
163,81.5,97.63071895424822,94.97008192948537,92.62331838565024,97.84946236559135
164,82.0,97.63071895424822,95.39169658473713,93.06053811659194,97.84946236559135
165,82.5,97.75326797385607,95.78385344748224,93.35201793721974,97.84946236559135
166,83.0,97.91666666666653,96.17969253429067,93.67713004484305,97.84946236559135
167,83.5,98.16176470588222,96.5700082850041,94.0695067264574,97.84946236559135
168,84.0,98.24346405228745,96.9842584921292,94.38340807174889,97.84946236559135
169,84.5,98.4068627450979,97.44637761207765,94.69730941704036,97.84946236559135
170,85.0,98.52941176470574,97.73174997698607,95.28026905829597,97.84946236559135
171,85.5,98.65196078431359,98.11838350363615,95.90807174887892,97.84946236559135
172,86.0,98.77450980392143,98.4129614287029,96.32286995515696,97.84946236559135
173,86.5,98.85620915032666,98.6817637853263,97.26457399103138,97.84946236559135
174,87.0,99.06045751633972,98.94504280585468,97.57847533632287,97.84946236559135
175,87.5,99.18300653594757,99.1512473534014,97.91479820627802,97.84946236559135
176,88.0,99.30555555555542,99.41268526189813,98.29596412556053,97.84946236559135
177,88.5,99.38725490196065,99.54708644020984,98.63228699551568,97.84946236559135
178,89.0,99.42810457516326,99.6778053944582,98.93497757847533,98.92473118279564
179,89.5,99.5506535947711,99.75329098775656,99.27130044843048,98.92473118279564
180,90.0,99.67320261437894,99.83798214121325,99.41704035874437,98.92473118279564
181,90.5,99.75490196078417,99.89321550216326,99.59641255605379,99.99999999999994
182,91.0,99.87745098039201,99.92267329466993,99.6860986547085,99.99999999999994
183,91.5,99.99999999999986,99.94844886311327,99.80941704035872,99.99999999999994
184,92.0,99.99999999999986,99.9631777593666,99.84304932735424,99.99999999999994
185,92.5,99.99999999999986,99.9797477676516,99.88789237668159,99.99999999999994
186,93.0,99.99999999999986,99.99079443984161,99.93273542600896,99.99999999999994
187,93.5,99.99999999999986,99.99079443984161,99.95515695067263,99.99999999999994
188,94.0,99.99999999999986,99.99631777593662,99.98878923766814,99.99999999999994
189,94.5,99.99999999999986,99.99631777593662,99.98878923766814,99.99999999999994
190,95.0,99.99999999999986,99.99999999999996,99.98878923766814,99.99999999999994
191,95.5,99.99999999999986,99.99999999999996,99.98878923766814,99.99999999999994
192,96.0,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
193,96.5,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
194,97.0,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
195,97.5,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
196,98.0,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
197,98.5,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
198,99.0,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
199,99.5,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
200,100.0,99.99999999999986,99.99999999999996,99.99999999999997,99.99999999999994
